feelslikemax,temp,feelslike,feelslikemin,tempmin,tempmax_rolling_mean_3,dew,tempmax_lag1,day_of_year,month,day_of_year_cos,tempmax_lag3,solarradiation,solarenergy,day_of_year_sin,uvindex,severerisk,cloudcover,tempmax_rolling_std_3,weather_cluster_0,weather_cluster_1,weather_cluster_2,weather_cluster_3,weather_cluster_4
-0.8646997265782636,-0.7067324218091834,-0.6055825766404392,-0.4105592247353587,-0.514267176414413,-1.089859885071776,-0.07255161909437828,-1.200920365954321,1.8232778622471117,1.691840301159291,1.4055017963591885,-1.4016149101929543,-1.3477785594380618,-1.3459914751955775,-0.1459877905818502,-1.408502484336748,0.0,1.693221593900076,-0.7309929575723794,0.0,0.0,0.0,0.0,1.0
0.056082268307034236,0.22850124809662525,0.28198228145487525,0.47949075508760536,0.38958178433529494,-0.01731613077363465,0.8634641089007538,0.15327225510328032,-0.3163608696438828,-0.3493320718353725,-0.9998851657197465,0.293743863807698,-0.9951362774536874,-1.0132005277831382,0.8566256375552749,-1.408502484336748,-0.3571734027169711,1.4531129409748662,-0.38731764725713924,0.0,0.0,0.0,0.0,1.0
0.6161455435465455,0.6003411409507415,0.6038464607641648,0.6688630912201509,0.6184043060440818,0.7587223535649532,0.6242600895242201,0.9150056044481815,1.2119525102782562,1.1086481945893871,0.6286957477357985,0.14539997108264108,-0.8843362855311045,-0.8652934400442764,-1.437032672794628,-1.070732104399878,-0.3571734027169711,-1.2711967749073247,-0.6526540706258703,0.0,0.0,1.0,0.0,0.0
0.8534604906819315,0.9045737805586554,0.8671898801990386,0.9150471281924603,0.9158735842655048,0.7697040302301213,0.8322635846342494,0.8621074551881188,-0.10621777990458871,-0.0577360185504206,-1.2678408293956709,0.4420877565327553,0.7861866696093756,0.7863357063730141,0.3848541472871408,0.28034941534760216,-0.3571734027169711,-0.5046960751845389,-0.0664217316889149,0.0,0.0,1.0,0.0,0.0
-0.36159203865124506,-0.32362465341403296,-0.22519763745673307,-0.22118688860281316,-0.2854446547056261,0.1291062247619477,-0.36375651224841943,0.3437055924395056,-0.9276862216127384,-0.9325241784052763,0.3843725302227314,-0.19367178371748928,0.8458482037215356,0.835638068952635,1.2921486924534564,1.2936605551582123,-0.3571734027169711,-0.35385858809049664,1.1261205482287158,1.0,0.0,0.0,0.0,0.0
1.2141792103277183,1.355288802200009,1.2670817393408833,1.2937918004575513,1.3735186276830784,1.1943288612833105,1.2690709243653113,1.0419611626723315,0.2663086064514327,0.23386003473453135,-1.2834823803044402,1.4487070285956425,0.8639597408627269,0.8726148408873505,-0.578903073394677,0.9558901752213422,1.150019857099698,-0.6401419819628625,-0.9430275554065304,0.0,0.0,1.0,0.0,0.0
0.7395493160569463,0.5101981366224712,0.5258187809316099,0.47949075508760536,0.38958178433529494,0.5134649080428517,0.957065681700267,0.290807443179443,-0.36412066276644967,-0.3493320718353725,-0.9168744281504345,0.3467238254952184,0.4292828494741327,0.45354475896057506,0.9465956487853162,0.6181197952844721,-0.3571734027169711,0.9020943656721404,-0.001351333268496631,0.0,1.0,0.0,0.0,0.0
1.1857014166714719,1.0285204115100275,0.9744779399688017,1.0949508475183785,1.133254979888852,0.960053092426379,1.4250735456978332,0.8092093059280563,-0.14442561440264218,-0.0577360185504206,-1.2319761606920991,1.3321511128830976,-0.1428286472799732,-0.13808359199487227,0.47811601807986576,-0.05742096458926788,1.150019857099698,1.3269019823859736,-0.7209865701967217,0.0,1.0,0.0,0.0,0.0
0.00861927887995703,-0.312356777872999,-0.26421147737301065,-0.5525884768347679,-0.582913932927049,-0.4419409618268237,-0.6341610558914575,-0.5449833151295451,-0.6984392146244176,-0.6409281251203245,-0.1805314677815079,-0.20426777605499352,1.2869174023364325,1.2670337415243154,1.325708247332189,0.9558901752213422,-0.3571734027169711,-1.3296847801070555,0.5610904818571039,0.0,0.0,0.0,1.0,0.0
-0.4280402238491531,-0.4926427865295405,-0.4690341369334678,-0.4579023087684951,-0.4112970416454589,-0.35042698961708457,-0.0413510948278739,0.14269262525126805,-1.042309725106899,-0.9325241784052763,0.6499654412562337,-1.1367151017553523,-0.6094670748000816,-0.6187816271461734,1.1842341846094182,0.6181197952844721,-0.3571734027169711,1.1144981740290572,0.8438665205924301,0.0,0.0,0.0,0.0,1.0
-0.46601061539081484,-1.0109650614170969,-0.9567071358869372,-1.2437975037185591,-1.3723516328223635,-0.829960203996117,-0.29095528895990913,-0.8412129509858955,-1.3193165252177865,-1.2241202316902284,1.1628483258329638,-1.4545948718804746,-1.500128548331613,-1.4938985629344392,0.7083250557082363,-1.746272864273618,-0.3571734027169711,1.7332397027209443,-0.17203362922083495,0.0,0.0,0.0,0.0,1.0
-0.37108463653666046,-0.33489252895506677,-0.26421147737301065,-0.2590613558293222,-0.2854446547056261,-0.48952822737588786,-0.2181540656713989,-0.14295738075306968,-0.5933676697547705,-0.6409281251203245,-0.4335081542288093,-0.7658553699427096,0.08303287471606129,0.04680026767870506,1.2585289441135015,-0.05742096458926788,-0.3571734027169711,-0.44005143785852086,0.4276897366087816,1.0,0.0,0.0,0.0,0.0
0.9863568610777476,1.0059846604279599,0.9549710200106629,0.8298295769328146,0.8129034494965505,0.791667383560459,0.9258651574337627,0.6716741178518936,-0.0775619040310486,-0.0577360185504206,-1.290722050481213,0.6751995879578448,1.8760750516940126,1.870987683124668,0.3133104168786614,1.2936605551582123,-0.3571734027169711,-1.2250220339601692,0.17425776412435198,0.0,0.0,1.0,0.0,0.0
-0.4280402238491531,-0.47010703544747273,-0.4105133770590515,-0.4579023087684951,-0.4112970416454589,-0.866565792880013,-0.03095092007237247,-0.9470092495060207,-1.0136538492333587,-0.9325241784052763,0.5856273281489615,-0.4903595691676035,-0.9131016680494674,-0.9145958026238971,1.2166364296022487,-1.070732104399878,-0.3571734027169711,1.585480531690046,0.14693830884067918,0.0,0.0,0.0,0.0,1.0
0.7395493160569463,0.7468235229841814,0.7306414404920669,0.6593944744135238,0.6069631799586427,0.766043471341732,0.6554606137907244,0.9044259745961688,0.8298741652977214,0.8170521413044352,-0.29699154943090456,0.9612913810704549,0.5933520682825728,0.6014518466994369,-1.543087223035698,1.2936605551582123,-0.3571734027169711,-0.5416358679422635,-0.3776397606631785,0.0,0.0,1.0,0.0,0.0
-0.4090550280783223,-0.40249978220126975,-0.33248569722649635,-0.4294964583486133,-0.3884147894745802,0.015628899221871488,-0.5717600073584488,0.04747595658315521,1.2215044689027696,1.1086481945893871,0.6499654412562329,0.2619558867951857,-0.3207478650787359,-0.3229674516684496,-1.425840830363753,-0.3951913445261379,-0.3571734027169711,-0.8402325260672042,1.1164200794999604,1.0,0.0,0.0,0.0,0.0
-0.11478449363044343,0.19469762147352365,0.25272190151766705,0.5552396895406236,0.4811107930188097,-0.020976689662024,0.6450604390352229,-0.005422192676907341,0.9158417929183418,0.8170521413044352,-0.08621831815731994,-0.013539913979920066,-1.348843943975779,-1.3706426564853877,-1.5789921674334202,-1.746272864273618,-0.3571734027169711,1.6347335887003454,-0.909391949490201,0.0,1.0,0.0,0.0,0.0
1.7837350834526449,1.6369856907258549,1.735247818336214,1.6062561550762515,1.7510757885025767,1.564045309010656,1.6746777398298682,1.5709426552729566,0.4382438616926733,0.5254560880194833,-1.0894178344058605,1.6500308830082198,0.5241020733309585,0.5521494841198163,-0.9807784822612099,0.28034941534760216,3.4108097468247016,-0.21841268131217306,-1.2413930277695968,0.0,1.0,0.0,0.0,0.0
0.7965049033694387,0.8256986517714182,0.7989156603455526,0.9245157449990873,0.9273147103509439,1.0149614757522225,1.1234684777882904,0.8621074551881188,-0.24949715927228924,-0.3493320718353725,-1.1032076334699465,0.812947488345398,1.562851997605173,1.5505223263571342,0.7186697595397452,1.2936605551582123,-0.3571734027169711,0.2433347281593847,-0.478244663833169,0.0,1.0,0.0,0.0,0.0
-0.21920307037001344,-0.23348164908576222,-0.17643033756138612,-0.3916219911221041,-0.34265028513282286,-0.2662341351841246,-0.06215144433887686,-0.5449833151295451,1.33612797239693,1.400244247874339,0.8890459603550677,-0.4903595691676035,-1.1389631900455017,-1.1241308435872848,-1.2624363364210331,-1.408502484336748,-0.3571734027169711,0.6004193914840561,0.08437775487974837,0.0,0.0,1.0,0.0,0.0
-0.18123267882835162,0.025679488358016114,0.10642000183162618,0.21436948450204166,0.06923025394299348,-0.19302295741633338,-0.02055074531687095,-0.17469627030910728,0.9731535446654219,1.1086481945893871,0.056112054930573974,0.10301600173262455,-1.350974713051213,-1.3459914751955775,-1.5835417524039601,-1.746272864273618,-0.3571734027169711,1.7116914902789382,-1.4180121375247416,1.0,0.0,0.0,0.0,0.0
-1.158970261026142,-0.9433578081708938,-0.9079398359915903,-0.6378060280944133,-0.7430896981231998,-0.928795293982635,-0.8941654247789942,-0.7142573927617455,1.5844788966342775,1.691840301159291,1.2698503173601334,-0.3738036534550587,-0.9972670465291217,-0.988549346493328,-0.7539873943208167,-1.070732104399878,-0.3571734027169711,-0.4893044948688203,-0.1010613070603368,1.0,0.0,0.0,0.0,0.0
1.8786610623067992,1.6031820641027532,1.686480518440867,1.426352435750333,1.533694392879229,1.6372564867784478,1.643477215563364,1.6873185836450943,0.40003602719461984,0.5254560880194833,-1.1425527570320742,1.395727066908122,0.7073482138183069,0.7000565718586781,-0.897302318008222,1.2936605551582123,1.150019857099698,-0.5231659715634013,-0.6971585030825282,0.0,1.0,0.0,0.0,0.0
-0.9881034990886641,-1.0673044391222661,-1.0835021156148394,-1.2153916532986773,-1.4066750110786816,-1.283869506156423,-1.2581715412215455,-1.634685189886834,-1.4721478632100005,-1.5157162849751802,1.3325879157023748,-1.7088986879805723,-0.8715516710784988,-0.8776190306891816,0.3492389713818145,-0.732961724463008,-0.3571734027169711,-0.4523647021110957,0.5559602387690028,1.0,0.0,0.0,0.0,0.0
0.046589670421618996,0.22850124809662525,0.28198228145487525,0.5552396895406236,0.4811107930188097,0.12544566587355835,0.7802627108567421,0.3437055924395056,-0.3545687041419363,-0.3493320718353725,-0.9340557318414315,-0.38439964579256275,-0.7373132193261387,-0.7297119429503198,0.9292133555229763,-0.3951913445261379,-0.3571734027169711,1.7301613866578007,-0.4683224646492041,0.0,0.0,0.0,0.0,1.0
-1.0355664885157414,-0.8306790527605555,-0.9372002159287985,-0.7798352801938224,-0.8231775807212752,-0.7604095851167154,-1.1853703179330355,-0.3651296076453326,1.565374979385251,1.691840301159291,1.2485667061419563,0.0,-0.5306286190090131,-0.5448280832767425,-0.7990131223701246,-0.3951913445261379,0.0,-0.8433108421303479,0.2377460814372697,0.0,0.0,0.0,1.0,0.0
0.6825937287444535,0.6566805186559107,0.6526137606595118,0.6688630912201509,0.6184043060440818,0.7514012357881734,0.35385554588118195,0.6822537477039059,-0.2303932420232625,-0.3493320718353725,-1.129779031622418,0.6116236339328203,1.5820289192840815,1.6121502795816598,0.6769254925496397,0.9558901752213422,-0.3571734027169711,-1.3204498319176243,-1.3685475048859117,0.0,0.0,1.0,0.0,0.0
-0.9691183033178333,-0.796875426137454,-0.8981863760125209,-0.8177097474203316,-0.7202074459523211,-1.0605754139646597,-0.42615756078142825,-1.0633851778781582,1.4029916827685236,1.400244247874339,1.012163535527029,-0.21486376839249755,-0.693632453279736,-0.6927351710156042,-1.144164803864836,-0.3951913445261379,-0.3571734027169711,1.2807272414388178,-0.6474042201433032,0.0,0.0,0.0,0.0,1.0
0.7395493160569463,0.927109531640723,0.8866968001571773,1.0286705298719876,1.0531670972907767,1.003979799087054,1.0714676040107831,1.0525407925243437,-0.27815303514582934,-0.3493320718353725,-1.060850466166512,0.45268374887025914,0.11712517992300973,0.09610263025832572,0.7794055031461209,0.9558901752213422,-0.3571734027169711,-0.7571179923623238,-0.792156553296656,0.0,1.0,0.0,0.0,0.0
0.3598454006403286,0.4651266344583356,0.4868049410153322,0.40374182063458725,0.2980527756517803,0.20231740252973907,0.3850560701476862,0.04747595658315521,-0.30680891101936947,-0.3493320718353725,-1.0155941948928011,-0.24665174540500986,0.5059905361897669,0.502847121540196,0.8377409592648476,0.6181197952844721,-0.3571734027169711,0.2525696763488158,-0.5884165282380323,0.0,0.0,1.0,0.0,0.0
0.11303785561952702,-0.05319564042922086,0.028392321999071005,-0.0791576365034039,-0.20535677210755077,-0.3357847540635262,0.11465152650464812,-0.661359243501683,1.3456799310214433,1.400244247874339,0.90744384292643,0.696391572632853,-0.2791978681077673,-0.2736650890888289,-1.2465165587933333,-0.3951913445261379,-0.3571734027169711,-1.061871282613552,0.6780256654372705,0.0,0.0,1.0,0.0,0.0
0.6636085329736227,0.6566805186559107,0.6526137606595118,0.6120513903803873,0.5497575495314457,0.9197869446540934,0.4058564196586893,0.6610944879998809,0.5815232410603739,0.5254560880194833,-0.845406127504387,1.0460593197704875,1.4168943159379244,1.414940829263177,-1.2545184414170765,1.2936605551582123,-0.3571734027169711,-1.0464797022978334,0.34997907719894056,0.0,0.0,1.0,0.0,0.0
