ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-06-23,18.24667737754908,22.02567229104236,32.303375006486874,18.24667737754908,18.24667737754908,8.891993720324754,8.891993720324754,8.891993720324754,0.6371528917438405,0.6371528917438405,0.6371528917438405,8.254840828580912,8.254840828580912,8.254840828580912,0.0,0.0,0.0,27.138671097873832
2023-06-24,18.247376089379692,21.541846471098957,31.799717692328983,18.247376089379692,18.247376089379692,8.246502213031711,8.246502213031711,8.246502213031711,-0.2823385022345675,-0.2823385022345675,-0.2823385022345675,8.528840715266277,8.528840715266277,8.528840715266277,0.0,0.0,0.0,26.493878302411403
2023-06-25,18.248074801210304,21.23736940707791,32.22524845130709,18.248074801210304,18.248074801210304,8.576177222605708,8.576177222605708,8.576177222605708,-0.24098607270319422,-0.24098607270319422,-0.24098607270319422,8.817163295308902,8.817163295308902,8.817163295308902,0.0,0.0,0.0,26.824252023816012
2023-06-26,18.24877351304092,21.951603878927703,32.19315265355288,18.24877351304092,18.24877351304092,8.796727240012013,8.796727240012013,8.796727240012013,-0.3194403751690851,-0.3194403751690851,-0.3194403751690851,9.116167615181098,9.116167615181098,9.116167615181098,0.0,0.0,0.0,27.045500753052934
2023-06-27,18.249472224871532,21.970755076862417,32.712356334260505,18.249472224871532,18.249472224871532,8.905243181388387,8.905243181388387,8.905243181388387,-0.5168111669981691,-0.5168111669981691,-0.5168111669981691,9.422054348386556,9.422054348386556,9.422054348386556,0.0,0.0,0.0,27.154715406259918
2023-06-28,18.250170936702148,22.788840015475767,33.08582093895758,18.250170936702148,18.250170936702148,9.92120337012161,9.92120337012161,9.92120337012161,0.1902482163616636,0.1902482163616636,0.1902482163616636,9.730955153759947,9.730955153759947,9.730955153759947,0.0,0.0,0.0,28.171374306823758
2023-06-29,18.250869648532763,23.703773664112823,34.00327802763227,18.250869648532763,18.250869648532763,10.571196159701714,10.571196159701714,10.571196159701714,0.5321750089996625,0.5321750089996625,0.5321750089996625,10.039021150702052,10.039021150702052,10.039021150702052,0.0,0.0,0.0,28.822065808234477
2023-06-30,18.251568360363375,24.279291138354136,34.62761036830721,18.251568360363375,18.251568360363375,10.979661151818615,10.979661151818615,10.979661151818615,0.63715289174292,0.63715289174292,0.63715289174292,10.342508260075695,10.342508260075695,10.342508260075695,0.0,0.0,0.0,29.23122951218199
2023-07-01,18.252267072193987,23.129892569814313,33.98358126260262,18.252267072193987,18.252267072193987,10.355518783703667,10.355518783703667,10.355518783703667,-0.28233850223469525,-0.28233850223469525,-0.28233850223469525,10.637857285938363,10.637857285938363,10.637857285938363,0.0,0.0,0.0,28.607785855897653
2023-07-02,18.252965784024603,23.60109031777425,33.95653373649727,18.252965784024603,18.252965784024603,10.680780723794305,10.680780723794305,10.680780723794305,-0.2409860727022763,-0.2409860727022763,-0.2409860727022763,10.92176679649658,10.92176679649658,10.92176679649658,0.0,0.0,0.0,28.93374650781891
2023-07-03,18.253664495855215,23.967884447601552,34.31682221168051,18.253664495855215,18.253664495855215,10.871816721907557,10.871816721907557,10.871816721907557,-0.3194403751689154,-0.3194403751689154,-0.3194403751689154,11.191257097076473,11.191257097076473,11.191257097076473,0.0,0.0,0.0,29.125481217762772
2023-07-04,18.254363207685827,23.566488753214553,34.224446084444665,18.254363207685827,18.254363207685827,10.926912699296166,10.926912699296166,10.926912699296166,-0.5168111669972629,-0.5168111669972629,-0.5168111669972629,11.443723866293428,11.443723866293428,11.443723866293428,0.0,0.0,0.0,29.181275906981995
2023-07-05,18.255061919516447,24.71830016900053,35.08674387166223,18.255061919516447,18.255061919516447,11.867228557053767,11.867228557053767,11.867228557053767,0.19024821636239025,0.19024821636239025,0.19024821636239025,11.676980340691376,11.676980340691376,11.676980340691376,0.0,0.0,0.0,30.122290476570214
2023-07-06,18.25576063134706,25.865403096403014,36.13415211706272,18.25576063134706,18.25576063134706,12.421462282591115,12.421462282591115,12.421462282591115,0.5321750089998397,0.5321750089998397,0.5321750089998397,11.889287273591275,11.889287273591275,11.889287273591275,0.0,0.0,0.0,30.677222913938174
2023-07-07,18.25645934317767,25.819805975892546,35.926709114469276,18.25645934317767,18.25645934317767,12.716523142472415,12.716523142472415,12.716523142472415,0.6371528917427323,0.6371528917427323,0.6371528917427323,12.079370250729683,12.079370250729683,12.079370250729683,0.0,0.0,0.0,30.972982485650085
2023-07-08,18.257158055008286,25.10755415013948,35.077294763267844,18.257158055008286,18.257158055008286,11.96408580584803,11.96408580584803,11.96408580584803,-0.28233850223306517,-0.28233850223306517,-0.28233850223306517,12.246424308081098,12.246424308081098,12.246424308081098,0.0,0.0,0.0,30.22124386085632
2023-07-09,18.2578567668389,25.688387181157523,35.325682557229605,18.2578567668389,18.2578567668389,12.149120082869393,12.149120082869393,12.149120082869393,-0.24098607270135827,-0.24098607270135827,-0.24098607270135827,12.39010615557075,12.39010615557075,12.39010615557075,0.0,0.0,0.0,30.406976849708293
2023-07-10,18.258555478669518,25.138579274996992,35.22220662577076,18.258555478669518,18.258555478669518,12.191074278694101,12.191074278694101,12.191074278694101,-0.3194403751699754,-0.3194403751699754,-0.3194403751699754,12.510514653864078,12.510514653864078,12.510514653864078,0.0,0.0,0.0,30.449629757363617
2023-07-11,18.25925419050013,25.189665706978374,35.61263020574272,18.25925419050013,18.25925419050013,12.09134934330883,12.09134934330883,12.09134934330883,-0.51681116699849,-0.51681116699849,-0.51681116699849,12.60816051030732,12.60816051030732,12.60816051030732,0.0,0.0,0.0,30.350603533808957
